Title,Full Reference
tbcnn: a tree-based convolutional neural network for programming language processing,"Mou L., Li G., Jin Z., Zhang L., Wang T., TBCNN: A tree-based convolutional neural network for programming language processing, (2014)"
graph autoencoder with constant dimensional latent space,"Malkowski A., Grzechocinski J., Wawrzynski P., Graph autoencoder with constant dimensional latent space, Arxiv Preprint Arxiv, 2201, (2022)"
function-level obfuscation detection method based on graph convolutional networks,"Jiang S., Hong Y., Fu C., Qian Y., Han L., Function-level obfuscation detection method based on graph convolutional networks, J. Inf. Secur. Appl., 61, (2021)"
hyperbolic groups,"Gromov M., Hyperbolic groups, Essays in Group Theory, (1987)"
an empirical exploration of recurrent network architectures,"Jozefowicz R., Zaremba W., Sutskever I., An empirical exploration of recurrent network architectures, . In: Proceedings of the 32Nd International Conference on International Conference on Machine learning—volume 37 (ICML’15)., pp. 2342-2350, (2015)"
inferring javascript types using graph neural networks,"Schrouff J.V., Wohlfahrt K., Marnette B., Atkinson L., Inferring Javascript types using Graph Neural Networks, (2019)"
hierarchical graph representation learning with differentiable pooling,"Ying Zhitao, You Jiaxuan, Morris Christopher, Ren Xiang, Hamilton Will, Leskovec Jure, Hierarchical graph representation learning with differentiable pooling, Advances in neural information processing systems, pp. 4800-4810, (2018)"
certifying robustness of convolutional neural networks with tight linear approximation,"Xiao Y., Bai T., Mingzheng G., Fang C., Chen Z., Certifying robustness of convolutional neural networks with tight linear approximation, CoRR, (2022)"
hypergraph neural networks,"Feng Y., You H., Zhang Z., Ji R., Gao Y., Hypergraph neural networks, AAAI Conference on Artificial Intelligence, (2018)"
graph neural networks in program analysis,"Allamanis M., Graph Neural Networks in Program Analysis, pp. 483-497, (2022)"
a neural influence diffusion model for social recommendation,"Wu L., Sun P., Fu Y., Hong R., Wang X., Wang M., A neural influence diffusion model for social recommendation, SIGIR, pp. 235-244, (2019)"
auto-encoding scene graphs for image captioning,"Yang X., Tang K., Zhang H., Cai J., Auto-encoding scene graphs for image captioning, Proceedings of the IEEE/CVF conference on computer vision and pattern recognition, pp. 10685-10694, (2019)"
densely connected convolutional networks,"Huang G., Liu Z., Van Der Maaten L., Weinberger K.Q., Densely connected convolutional networks, Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition., pp. 4700-4708, (2017)"
generalization capability of artificial neural network incorporated with pruning method,"Urolagin S., Prema K.V., Subba Reddy N.V., Generalization capability of artificial neural network incorporated with pruning method, International Conference on Advanced Computing, Networking and Security., pp. 171-178, (2011)"
progressive neural architecture search,"Liu C., Et al., Progressive neural architecture search, Proc. Eur. Conf. Comput. Vis. (ECCV), pp. 19-34, (2018)"
graph neural networks: a review of methods and applications,"Zhou J., Et al., Graph neural networks: a review of methods and applications, AI Open, 1, pp. 57-81, (2020)"
text level graph neural network for text classification,"Huang L., Ma D., Li S., Zhang X., Wang H., Text Level Graph Neural Network for Text Classification, EMNLP-IJCNLP, (2019)"
deep neural networks for learning graph representations,"Cao S., Lu W., Xu Q., Deep Neural Networks for Learning Graph Representations, (2016)"
counterfactual graph learning for link prediction,"Zhao T., Liu G., Wang D., Yu W., Jiang M., Counterfactual graph learning for link prediction, Corr Abs/2106, (2021)"
universal readout for graph convolutional neural networks,"Navarin N., Van T.D., Sperduti A., Universal readout for graph convolutional neural networks, 2019 International Joint Conference on Neural Networks (IJCNN), pp. 1-7, (2019)"
identity-aware graph neural networks,"You J., Gomes-Selman J., Ying R., Leskovec J., Identity-Aware Graph Neural Networks, (2021)"
graph2seq: graph to sequence learning with attention-based neural networks,"Xu K., Wu L., Wang Z., Feng Y., Witbrock M., Sheinin V., Graph2Seq: Graph to Sequence Learning with Attention-based Neural Networks, (2018)"
shape robust text detection with progressive scale expansion network,"Wang W., Xie E., Li X., Hou W., Lu T., Yu G., Shao S., Shape robust text detection with progressive scale expansion network, Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition, pp. 9336-9345, (2019)"
a novel privacy-preserving speech recognition framework using bidirectional lstm,"Wang Q., Feng C., Xu Y., Zhong H., Sheng V.S., A novel privacy-preserving speech recognition framework using bidirectional LSTM, J. Cloud Comput., 9, 1, pp. 1-13, (2020)"
graphs in molecular biology,"Huber W., Carey V.J., Long L., Falcon S., Gentleman R., Graphs in molecular biology, BMC Bioinform, 8, 6, pp. 1-14, (2007)"
choice overload reduces neural signatures of choice set value in dorsal striatum and anterior cingulate cortex,"Reutskaja E., Lindner A., Nagel R., Andersen R.A., Camerer C.F., Choice overload reduces neural signatures of choice set value in dorsal striatum and anterior cingulate cortex, Nat. Hum. Behav., 2, 12, pp. 925-935, (2018)"
